Base_ID	Panel	PH	EH
PI548788	NCRIPS	5.559011452	17.91345664
PI548792	NCRIPS	1.699059452	-2.621501365
PI548794	NCRIPS	-35.13093255	-32.75777936
PI550440	NCRIPS	-7.213256548	8.757606635
PI550441	NCRIPS	-5.713840548	-2.202257365
PI550442	NCRIPS	-26.72829655	-14.25952136
PI550443	NCRIPS	-32.55097655	-19.21223636
PI550454	NCRIPS	-3.082916548	-9.082025365
PI550455	NCRIPS	4.193547452	7.149357635
PI550461	NCRIPS	-5.142152548	-10.60090136
PI550462	NCRIPS	8.653891452	5.660520635
PI550463	NCRIPS	-4.519404548	-13.05619436
PI550464	NCRIPS	-5.728836548	-13.64758136
PI550465	NCRIPS	-1.584604548	-1.683503365
PI550466	NCRIPS	2.847955452	-4.659875365
PI550468	NCRIPS	-12.17573655	-4.990304365
PI550469	NCRIPS	-12.91504855	-23.02784036
PI550470	NCRIPS	-34.75189255	-32.76745136
PI550471	NCRIPS	-24.06949655	-17.06123936
PI550472	NCRIPS	-24.70981655	-14.81817236
PI550473	NCRIPS	6.152503452	7.176048635
PI550483	NCRIPS	-21.70942055	-16.24181636
PI550491	NCRIPS	-27.92144455	-16.05563036
PI550492	NCRIPS	-27.51379255	-30.66388436
PI550496	NCRIPS	-6.676344548	-3.306353365
PI550497	NCRIPS	-5.695440548	3.360909635
PI550503	NCRIPS	-33.27621255	-20.19338636
PI550516	NCRIPS	-9.428340548	-11.29802936
PI550517	NCRIPS	18.60304745	-1.000046365
PI550518	NCRIPS	3.141619452	12.95581264
PI550519	NCRIPS	-4.776452548	-11.90252936
PI550520	NCRIPS	-2.159328548	4.802130635
PI550521	NCRIPS	5.467839452	-0.858128365
PI550522	NCRIPS	3.386339452	0.547938635
PI550526	NCRIPS	7.824787452	17.53531864
PI550527	NCRIPS	-19.33214055	-12.18655136
PI550531	NCRIPS	-46.73001655	-33.43658636
PI550534	NCRIPS	28.59590345	20.89782664
PI550542	NCRIPS	-80.54838855	-45.63827936
PI550546	NCRIPS	-33.30933255	-22.56916436
PI550547	NCRIPS	-33.61026455	-14.78664536
PI550548	NCRIPS	-29.52877655	-12.96431036
PI550554	NCRIPS	-34.35012855	-21.41661536
PI550555	NCRIPS	-35.82562455	-21.82209536
PI550556	NCRIPS	-18.17570055	-23.08187336
PI550558	NCRIPS	4.861743452	5.183895635
PI550559	NCRIPS	9.445643452	12.49211464
PI550561	NCRIPS	-29.82713255	-21.41773136
PI550566	NCRIPS	-22.21496055	-15.28986836
PI550567	NCRIPS	0.010951452	-12.71274536
PI550568	NCRIPS	-6.418100548	-14.17572836
PI550571	NCRIPS	-31.13436055	-22.98757136
PI550573	NCRIPS	-45.60080855	-35.63826836
PI550574	NCRIPS	20.63357945	6.682683635
PI550902	NCRIPS	24.67109145	32.78992264
PI550907	NCRIPS	-30.84566455	-16.74773636
PI550908	NCRIPS	25.85641945	29.08917364
PI550909	NCRIPS	23.88439945	21.53376064
PI550911	NCRIPS	-4.787676548	6.433536635
PI550916	NCRIPS	44.34768345	46.08371464
PI550917	NCRIPS	14.88376345	10.43839564
PI550918	NCRIPS	-26.70612455	-11.75335736
PI550919	NCRIPS	27.34985545	30.42028264
PI550922	NCRIPS	24.95932745	23.47578664
PI550923	NCRIPS	20.52952745	13.23890464
PI550924	NCRIPS	-11.20532055	0.319344635
PI550925	NCRIPS	34.01129945	35.12524564
PI553054	NCRIPS	-47.43630055	-43.20856136
PI553055	NCRIPS	-11.91804455	-31.07075936
PI553056	NCRIPS	-9.683824548	-11.57963336
PI553057	NCRIPS	-26.34888855	-37.48831736
PI553058	NCRIPS	-31.27650055	-15.16831736
PI553059	NCRIPS	1.045399452	-5.509151365
PI553060	NCRIPS	-18.26024855	-1.574879365
PI553061	NCRIPS	-37.08942855	-8.112965365
PI553062	NCRIPS	-27.18231655	-32.66031536
PI553063	NCRIPS	15.36676345	-3.725876365
PI553064	NCRIPS	-18.38463255	-9.192323365
PI558516	NCRIPS	-5.746040548	3.632841635
PI558517	NCRIPS	-16.63249255	-10.40039336
PI558518	NCRIPS	-5.744752548	-5.894636365
PI558520	NCRIPS	-10.35450455	-19.70141636
PI558521	NCRIPS	2.185463452	2.531070635
PI558522	NCRIPS	12.51761545	10.00455064
PI558523	NCRIPS	-39.55576455	-31.94626136
PI558524	NCRIPS	12.87705945	5.753613635
PI558525	NCRIPS	18.18794345	12.49090564
PI558527	NCRIPS	-21.56967255	-15.52915736
PI558528	NCRIPS	-3.374096548	-7.306748365
PI558529	NCRIPS	7.125127452	5.029050635
PI558530	NCRIPS	-24.99317655	-14.07361436
PI558531	NCRIPS	6.648383452	-0.495800365
PI558532	NCRIPS	-14.34620055	-11.83333736
PI558533	NCRIPS	-20.97516855	-5.829257365
PI558534	NCRIPS	-15.52002855	6.622512635
PI559918	NCRIPS	-5.578416548	3.776898635
PI560074	NCRIPS	1.977451452	6.856314635
PI560075	NCRIPS	4.585743452	3.785733635
PI560081	NCRIPS	-43.63936855	-17.87768636
PI560082	NCRIPS	-11.47442055	-8.645297365
PI561515	NCRIPS	-9.329992548	-7.086524365
PI561516	NCRIPS	-23.93756855	-16.38122336
PI561517	NCRIPS	-19.35265655	-13.59485036
PI561518	NCRIPS	32.00008745	6.763128635
PI561520	NCRIPS	0.387507452	-13.03396736
PI561522	NCRIPS	-3.418716548	8.390814635
PI561525	NCRIPS	-29.37394055	-11.21749136
PI561526	NCRIPS	3.596651452	1.497933635
PI561527	NCRIPS	-59.01900855	-37.94801636
PI561528	NCRIPS	-28.04610455	-20.00989736
PI561529	NCRIPS	-51.42910055	-24.59981936
PI561532	NCRIPS	-64.45068855	-40.94633636
PI561533	NCRIPS	-3.382376548	1.503885635
PI561535	NCRIPS	-37.96674055	-30.55256336
PI561537	NCRIPS	10.65194745	6.715512635
PI561565	NCRIPS	-13.60872855	-0.846596365
PI561601	NCRIPS	-11.32676055	1.286358635
PI561694	NCRIPS	-42.67346055	-32.48212736
PI561695	NCRIPS	-24.34310455	-27.29691236
PI564682	NCRIPS	-1.255612548	-2.990060365
PI564683	NCRIPS	-7.883384548	-8.550251365
PI564716	NCRIPS	6.631547452	-1.966223365
PI564717	NCRIPS	-25.62990855	-10.36923836
PI564852	NCRIPS	-12.05494055	2.396406635
PI567793	NCRIPS	-16.92036055	-21.82925636
PI567794	NCRIPS	-45.04025255	-33.40515236
PI568158	NCRIPS	9.803431452	0.484791635
PI568160	NCRIPS	13.50413145	12.93684064
PI572413	NCRIPS	-11.77700855	-5.813447365
PI573098	NCRIPS	-1.302992548	-0.275018365
PI583350	NCRIPS	-2.369364548	0.201606635
PI583351	NCRIPS	-5.303060548	-15.15362336
PI583352	NCRIPS	-37.39762855	-29.04977636
PI583774	NCRIPS	-18.18517655	-19.67612036
PI583846	NCRIPS	-9.940044548	-14.25598736
PI584528	NCRIPS	-13.00152855	-18.90719636
PI584529	NCRIPS	-37.53710055	-17.13768536
PI587124	NCRIPS	-30.43322855	-26.20109336
PI587126	NCRIPS	-71.35538055	-50.44442636
PI587127	NCRIPS	-23.07194055	-11.91229436
PI587128	NCRIPS	-14.42725255	-21.83390636
PI587129	NCRIPS	-46.72247255	-34.04648036
PI587130	NCRIPS	-19.62359655	-5.946995365
PI587131	NCRIPS	-14.95827655	-0.586940365
PI587132	NCRIPS	-19.07260855	4.335642635
PI587133	NCRIPS	-41.18747655	-33.83657936
PI587135	NCRIPS	-53.21840855	-33.94650536
PI587136	NCRIPS	-2.404508548	-10.17161336
PI587137	NCRIPS	-27.75437255	-26.56593236
PI587138	NCRIPS	-29.84424455	-31.74101036
PI587139	NCRIPS	-25.87867655	-39.13478936
PI587140	NCRIPS	-5.034696548	-6.978923365
PI587141	NCRIPS	-41.34958055	-28.60160936
PI587142	NCRIPS	-14.40186055	-10.65130736
PI587143	NCRIPS	-14.68209255	-15.24997136
PI587146	NCRIPS	8.449927452	-3.830315365
PI587148	NCRIPS	-24.97992855	-16.99167536
PI587149	NCRIPS	13.79779545	-8.194712365
PI587150	NCRIPS	-26.46674055	-16.06353536
PI587151	NCRIPS	-12.13010455	-22.53866036
PI587152	NCRIPS	-34.91528455	-27.87202436
PI587154	NCRIPS	-52.30540055	-35.47868036
PI591017	NCRIPS	-20.99375255	-14.38907036
PI592733	NCRIPS	-21.34077655	-5.000813365
PI592734	NCRIPS	-5.823596548	1.422510635
PI592735	NCRIPS	9.521267452	11.28274264
PI592741	NCRIPS	-48.52935255	-20.04123836
PI593007	NCRIPS	-6.234468548	-15.73673336
PI593008	NCRIPS	8.391507452	6.458367635
PI593009	NCRIPS	-4.859804548	23.10034564
PI593010	NCRIPS	-8.445504548	-0.494777365
PI593012	NCRIPS	-0.711524548	-4.839551365
PI593013	NCRIPS	-7.255760548	-7.669820365
PI593014	NCRIPS	-3.785152548	-17.93609036
PI593015	NCRIPS	-2.529260548	16.07512564
PI593017	NCRIPS	-5.364240548	7.447794635
PI593460	NCRIPS	-19.82443255	-18.48358136
PI594045	NCRIPS	-30.84768855	-17.58343436
PI594046	NCRIPS	-45.11909655	-30.06617336
PI594047	NCRIPS	-26.09230055	-24.29078036
PI594048	NCRIPS	-16.31150455	-25.51159136
PI594049	NCRIPS	3.491495452	-22.73916836
PI594050	NCRIPS	-5.494236548	-16.83701636
PI594051	NCRIPS	5.706119452	-5.553326365
PI594052	NCRIPS	5.083831452	-12.59305436
PI594053	NCRIPS	-3.944956548	-1.406270365
PI594055	NCRIPS	-15.13510055	-16.38531536
PI594056	NCRIPS	-0.466252548	-9.902564365
PI594057	NCRIPS	-32.60838455	-31.72287536
PI594058	NCRIPS	13.52924745	-0.860081365
PI594059	NCRIPS	-13.62078055	-11.55545336
PI594060	NCRIPS	2.936919452	-13.72244636
PI594061	NCRIPS	-50.79549655	-42.29799836
PI594062	NCRIPS	-7.517500548	-19.65584636
PI594063	NCRIPS	-21.83196455	-25.65546236
PI594064	NCRIPS	-3.406112548	-16.06985936
PI594065	NCRIPS	-14.70748455	-14.08068236
PI594066	NCRIPS	4.642507452	-5.973314365
PI594067	NCRIPS	28.42588745	23.15456464
PI594068	NCRIPS	-0.275260548	-16.27380836
PI594069	NCRIPS	2.056019452	-9.562463365
PI594070	NCRIPS	1.410731452	-20.62072136
PI594071	NCRIPS	12.29801145	-2.940026365
PI594072	NCRIPS	1.278987452	3.313479635
PI594073	NCRIPS	2.410403452	14.00792164
PI594074	NCRIPS	-16.58621655	-14.93916536
PI594075	NCRIPS	6.891171452	-11.63515436
PI594076	NCRIPS	-9.935260548	-13.30273736
PI594077	NCRIPS	-1.834384548	-14.18651636
PI594078	NCRIPS	-37.00083255	-25.94813336
PI594080	NCRIPS	-0.666168548	3.464232635
PI594081	NCRIPS	-33.65516055	-21.02452736
PI594082	NCRIPS	-8.827028548	-19.98860036
PI594083	NCRIPS	-17.58708455	-13.85841236
PI594084	NCRIPS	-12.47114855	-23.61178736
PI594086	NCRIPS	-15.88379655	-18.66902336
PI594087	NCRIPS	-10.97596455	-23.72775836
PI594088	NCRIPS	-13.20328455	-17.97487136
PI594089	NCRIPS	-11.19998455	-13.88752136
PI594090	NCRIPS	-6.272648548	-17.36051336
PI594091	NCRIPS	-13.52022455	-19.95233036
PI595366	NCRIPS	-18.99992855	-2.319809365
PI595367	NCRIPS	5.655151452	-1.724144365
PI595527	NCRIPS	-3.070404548	3.258237635
PI595529	NCRIPS	24.66759545	15.17628064
PI595532	NCRIPS	-11.69604855	5.572449635
PI595533	NCRIPS	57.31379545	41.72787364
PI595534	NCRIPS	-8.453140548	5.793789635
PI595541	NCRIPS	-29.64810055	-9.297692365
PI595543	NCRIPS	21.85478745	39.94794664
PI595547	NCRIPS	-6.812780548	3.392622635
PI595550	NCRIPS	-2.011668548	5.623878635
PI595552	NCRIPS	-5.573908548	10.53744064
PI595553	NCRIPS	28.19229945	31.10141464
PI595554	NCRIPS	15.64340745	11.81367964
PI595556	NCRIPS	-10.37520455	-8.267438365
PI595558	NCRIPS	-6.480108548	-5.996750365
PI595559	NCRIPS	-9.703788548	-1.277558365
PI595561	NCRIPS	38.56088345	37.03509364
PI595565	NCRIPS	23.35181145	19.92783664
PI595566	NCRIPS	28.41944745	38.17480864
PI595568	NCRIPS	26.87200745	30.16518364
PI595569	NCRIPS	0.622199452	1.852449635
PI595571	NCRIPS	36.96992745	25.64240764
PI595616	NCRIPS	-46.13882455	-29.18555636
PI596354	NCRIPS	-3.139864548	-3.459152365
PI596357	NCRIPS	-21.64226055	-4.841690365
PI596499	NCRIPS	-2.902044548	-20.47275836
PI596500	NCRIPS	-47.33896455	-23.06643536
PI596501	NCRIPS	-31.28827655	-14.44273136
PI596502	NCRIPS	-0.100552548	-29.52361136
PI596504	NCRIPS	-59.63614455	-46.45751636
PI596506	NCRIPS	-19.00333255	-18.69255236
PI596627	NCRIPS	-1.582488548	9.514719635
PI596628	NCRIPS	6.529611452	-2.615177365
PI597578	NCRIPS	-37.44436455	-23.56910036
PI597925	NCRIPS	-2.482156548	-4.593752365
PI597927	NCRIPS	9.277007452	-1.782920365
PI600729	NCRIPS	3.749555452	-2.773370365
PI600751	NCRIPS	-11.46660055	-11.19842636
PI600772	NCRIPS	-15.43465255	-13.70552036
PI600791	NCRIPS	-40.63409655	-36.36329636
PI600944	NCRIPS	-15.47402855	-13.08046736
PI600954	NCRIPS	-15.80844855	-23.10019436
PI600955	NCRIPS	-20.62989255	-11.76991136
PI600956	NCRIPS	-13.78711655	-19.02084236
PI600958	NCRIPS	-20.19786055	-14.31764636
PI600981	NCRIPS	-2.475440548	-2.657585365
PI601004	NCRIPS	-7.330464548	-14.71038536
PI601005	NCRIPS	-20.36539255	-7.182779365
PI601006	NCRIPS	-21.01923655	-11.36387336
PI601008	NCRIPS	-21.48926455	-5.989031365
PI601009	NCRIPS	0.648511452	-11.27570936
PI601037	NCRIPS	-7.048208548	-15.95639936
PI601079	NCRIPS	23.51603145	9.123468635
PI601080	NCRIPS	-30.37591255	-27.70034636
PI601159	NCRIPS	-20.40265255	-19.94768036
PI601170	NCRIPS	-38.65628055	-19.24571636
PI601171	NCRIPS	-12.82884455	1.261620635
PI601172	NCRIPS	-7.617412548	-21.77838536
PI601191	NCRIPS	5.031759452	4.279098635
PI601209	NCRIPS	2.260535452	-27.09101036
PI601210	NCRIPS	-19.74098855	-16.80037436
PI601211	NCRIPS	-23.48594055	-11.64668636
PI601229	NCRIPS	-24.31210055	-15.78025736
PI601230	NCRIPS	11.35924345	0.819498635
PI601269	NCRIPS	-12.45872855	-8.936759365
PI601270	NCRIPS	-30.19108455	-14.78757536
PI601300	NCRIPS	-10.39001655	-14.36107736
PI601301	NCRIPS	-5.359824548	-12.11484836
PI601316	NCRIPS	-40.36508855	-27.08375636
PI601317	NCRIPS	-48.15546455	-41.52442436
PI601318	NCRIPS	-37.28502055	-27.31402436
PI601320	NCRIPS	1.246051452	-16.42065536
PI601322	NCRIPS	8.308339452	-11.06459936
PI601323	NCRIPS	17.32295945	20.81421964
PI601324	NCRIPS	0.918807452	1.373127635
PI601329	NCRIPS	-9.833048548	-3.723365365
PI601332	NCRIPS	-11.43642455	-3.965630365
PI601360	NCRIPS	-20.17798855	-19.68235136
PI601361	NCRIPS	-2.236700548	1.418418635
PI601362	NCRIPS	-0.387408548	-4.429979365
PI601375	NCRIPS	-21.22080855	-13.65158036
PI601376	NCRIPS	-40.91285655	-30.66676736
PI601377	NCRIPS	-34.22160455	-30.20781236
PI601378	NCRIPS	-24.34761255	-20.40998336
PI601402	NCRIPS	-6.617464548	-16.31231036
PI601403	NCRIPS	-31.59785655	-22.53475436
PI601404	NCRIPS	-3.691772548	-17.16735236
PI601405	NCRIPS	-25.39632055	-29.18657936
PI601416	NCRIPS	-41.73423255	-31.54589636
PI601417	NCRIPS	-3.007752548	1.431159635
PI601430	NCRIPS	-11.40017655	-16.97707436
PI601438	NCRIPS	-1.644772548	-16.94898836
PI601439	NCRIPS	4.308455452	-22.53726536
PI601440	NCRIPS	-10.05467655	-6.163592365
PI601442	NCRIPS	0.025395452	-10.18165736
PI601457	NCRIPS	-17.65626855	-19.24739036
PI601458	NCRIPS	-24.35212055	-21.91825736
PI601459	NCRIPS	-13.21450855	-12.75701336
PI601466	NCRIPS	-26.45809255	-22.58023136
PI601467	NCRIPS	-23.54334855	-26.58313736
PI601468	NCRIPS	-6.720780548	-5.427869365
PI601469	NCRIPS	-24.95812455	-31.32278936
PI601470	NCRIPS	0.847967452	-3.402608365
PI601489	NCRIPS	-7.273424548	-2.482373365
PI601490	NCRIPS	2.923671452	-18.31469336
PI601491	NCRIPS	-12.78358055	-20.45397236
PI601493	NCRIPS	-23.49974055	-26.15682536
PI601494	NCRIPS	-21.07066455	-18.89352536
PI601495	NCRIPS	-22.27430055	-18.27544736
PI601496	NCRIPS	-21.65127655	-25.45709336
PI601498	NCRIPS	14.28705145	11.39964364
PI601499	NCRIPS	-21.57243255	-24.29645336
PI601501	NCRIPS	-18.51968855	-15.18236036
PI601502	NCRIPS	-6.186352548	-6.926843365
PI601558	NCRIPS	-14.69276455	-16.14946736
PI601559	NCRIPS	6.740291452	1.148346635
PI601560	NCRIPS	-23.07773655	-36.35864636
PI601561	NCRIPS	4.444063452	-0.340583365
PI601562	NCRIPS	-15.98959655	-29.76457436
PI601563	NCRIPS	4.613527452	0.207558635
PI601565	NCRIPS	-8.892992548	-5.195927365
PI601566	NCRIPS	-18.92007255	-27.11156336
PI601567	NCRIPS	-30.00680855	-24.74964236
PI601568	NCRIPS	-12.73794855	-13.69324436
PI601569	NCRIPS	-2.532572548	-4.400684365
PI601570	NCRIPS	-17.97302455	-20.95254536
PI601571	NCRIPS	-7.122360548	-16.17029936
PI601572	NCRIPS	-11.05628055	-14.28537536
PI601573	NCRIPS	-1.016504548	-3.954284365
PI601574	NCRIPS	-4.334484548	-23.24108936
PI601575	NCRIPS	-14.84658855	-21.79996136
PI601576	NCRIPS	11.29548745	-3.326999365
PI601583	NCRIPS	-30.54841255	-17.68796636
PI601584	NCRIPS	-21.95515255	-6.871880365
PI601610	NCRIPS	-10.23573255	-17.17432736
PI601611	NCRIPS	-30.89534455	-29.76011036
PI601612	NCRIPS	-4.221416548	0.938352635
PI601683	NCRIPS	-28.91504455	-18.80694236
PI601684	NCRIPS	-13.01781255	-15.71311136
PI601685	NCRIPS	6.301083452	-0.775358365
PI601686	NCRIPS	-3.011156548	1.506303635
PI601689	NCRIPS	-43.76402855	-27.71680736
PI601724	NCRIPS	-22.89116055	-28.25444036
PI601725	NCRIPS	2.542423452	-4.206965365
PI601726	NCRIPS	-43.39345255	-24.40331036
PI601727	NCRIPS	-38.61727255	-30.59525036
PI601728	NCRIPS	-14.83996455	-26.74514336
PI601729	NCRIPS	8.228483452	7.870107635
PI601745	NCRIPS	13.27578745	11.18034964
PI601773	NCRIPS	-6.799072548000001	-19.43915636
PI601774	NCRIPS	-19.06764055	-13.90946936
PI601775	NCRIPS	11.34341945	6.519282635
PI601776	NCRIPS	-30.10662855	-34.93937336
PI601777	NCRIPS	4.516283452	-1.414361365
PI601778	NCRIPS	-2.624572548	-4.121405365
PI601779	NCRIPS	-2.836172548	-10.48967336
PI601780	NCRIPS	-2.406624548	-6.686996365
PI601781	NCRIPS	-16.29660055	-30.09491036
PI601782	NCRIPS	-18.40045655	-15.30939836
PI601783	NCRIPS	-21.49754455	-17.28471836
PI601784	NCRIPS	0.745847452	-8.091854365
PI601785	NCRIPS	5.6648114519999995	-4.868753365
PI601786	NCRIPS	4.737267452	-6.685508365
PI601787	NCRIPS	-16.86727655	-15.10628636
PI601788	NCRIPS	-4.815092548	-12.31833236
PI601789	NCRIPS	-11.43808055	-19.84658936
PI601790	NCRIPS	-5.100200548	-10.39825436
PI601791	NCRIPS	-8.173736548	-11.52541436
PI601792	NCRIPS	-19.30573655	-30.80078036
PI601808	NCRIPS	-4.796324548	-17.95106336
PI603939	NCRIPS	-16.01894455	-2.321390365
PI604606	NCRIPS	-23.99010055	-17.11908536
PI606329	NCRIPS	-15.69970455	-1.293461365
PI606330	NCRIPS	-8.333724548	-6.275378365
PI606768	NCRIPS	-21.86996055	-19.76335436
PI606769	NCRIPS	-20.89512855	-9.006044365
PI607381	NCRIPS	15.39427145	4.811616635
PI607382	NCRIPS	4.186187452	1.976790635
PI607383	NCRIPS	-15.83917655	-17.92976636
PI607384	NCRIPS	-17.58404855	-22.90545236
PI607512	NCRIPS	-16.67076455	-10.86967136
PI607519	NCRIPS	-47.65691655	-31.15938836
PI607521	NCRIPS	-6.735868548	-6.723452365
PI607522	NCRIPS	-31.44587255	-26.56314236
PI607523	NCRIPS	-13.44754455	-4.611701365
PI607525	NCRIPS	-25.87315655	-20.75306036
PI608764	NCRIPS	-6.522428548	-7.766168365
PI608765	NCRIPS	-0.711984548	-13.33993736
PI608766	NCRIPS	-28.91449255	-11.41995236
PI608767	NCRIPS	-8.923904548	-6.232598365
PI608768	NCRIPS	-14.06560055	-19.79655536
PI608774	NCRIPS	-10.06599255	-14.08877336
PI608777	NCRIPS	-28.25108055	-18.18802736
PI608806	NCRIPS	-25.22382055	-16.06121036
PI610493	NCRIPS	12.73335545	-6.284120365
PI610494	NCRIPS	1.575227452	-0.325238365
PI614820	NCRIPS	2.192915452	6.325098635
PI615190	NCRIPS	0.647223452	4.595391635
PI619429	NCRIPS	-27.20816855	-6.920333365
PI619430	NCRIPS	-19.21566855	-15.14897336
PI633727	NCRIPS	5.214195452	10.07048764
PI633728	NCRIPS	-16.23459255	-3.350807365
PI633924	NCRIPS	19.52369145	13.45698964
PI634206	NCRIPS	-3.153296548	-15.66372836
PI634207	NCRIPS	-38.22728455	-33.90539936
PI634211	NCRIPS	-4.900744548	-9.209993365
PI634212	NCRIPS	-1.529220548	-5.543282365
PI634213	NCRIPS	0.466995452	4.174659635
PI634214	NCRIPS	8.163163452	-2.128322365
PI634215	NCRIPS	-16.17911655	-20.79425936
PI635123	NCRIPS	-7.476560548	9.353643635
PI635125	NCRIPS	14.48245945	36.25538164
PI635128	NCRIPS	22.48986345	22.42488664
PI635129	NCRIPS	9.015543452	15.43389064
PI635130	NCRIPS	42.56941545	52.21539064
PI635133	NCRIPS	1.615615452	20.62477864
PI635134	NCRIPS	31.24982745	35.14886764
PI635135	NCRIPS	-8.739444548	7.419801635
PI635137	NCRIPS	-3.157804548	23.12592064
PI635138	NCRIPS	18.46550745	26.28699064
PI635141	NCRIPS	-0.644088548	6.112965635
PI638549	NCRIPS	9.711247452	2.508285635
PI638551	NCRIPS	-20.97130455	-27.93014936
PI638553	NCRIPS	20.08176345	1.984788635
PI638594	NCRIPS	9.952931452	16.05810664
PI639925	NCRIPS	20.90681945	19.35421264
PI639926	NCRIPS	40.38643945	29.55091864
PI639927	NCRIPS	51.57400745	49.97957764
PI639929	NCRIPS	21.70648345	18.94231564
PI639931	NCRIPS	-0.278112548	8.984526635
PI639932	NCRIPS	-8.796668548	3.027690635
PI639933	NCRIPS	47.08330345	36.88201564
PI639934	NCRIPS	39.14968345	31.50084964
PI639935	NCRIPS	20.10421145	8.307858635
PI639936	NCRIPS	-18.70046855	-2.390489365
PI639937	NCRIPS	-17.74882055	-3.779630365
PI639938	NCRIPS	-16.92155655	-14.46058736
PI639939	NCRIPS	-11.44571655	-4.631510365
PI639941	NCRIPS	12.83464745	11.53430764
PI639942	NCRIPS	57.10237945	46.79116564
PI639943	NCRIPS	48.10128345	33.29333164
PI639944	NCRIPS	38.07604345	32.93574664
PI639946	NCRIPS	24.32001945	25.58502664
PI639949	NCRIPS	30.53167545	26.12442664
PI639950	NCRIPS	-3.098280548	17.08222264
PI641062	NCRIPS	19.01713945	21.80597164
PI641063	NCRIPS	10.68101945	10.28466664
PI641064	NCRIPS	-0.433684548	8.712222635
PI641065	NCRIPS	-6.530800548	4.079148635
PI641067	NCRIPS	29.91269945	21.31232764
PI641068	NCRIPS	-18.53606455	-3.226001365
PI641069	NCRIPS	25.64104745	17.85905164
PI641072	NCRIPS	-25.26420855	-15.42332336
PI641073	NCRIPS	-24.81396055	-16.46743436
PI641074	NCRIPS	-31.72279255	-17.84188136
PI641075	NCRIPS	-17.35082855	-7.303493365
PI641224	NCRIPS	-6.936060548	-2.485721365
PI641225	NCRIPS	-3.011524548	16.56179464
PI641226	NCRIPS	-1.737324548	3.708264635
PI641229	NCRIPS	3.221199452	-20.00664236
PI641232	NCRIPS	4.579487452	15.83723164
PI641234	NCRIPS	36.02370745	33.15913264
PI641238	NCRIPS	14.60233545	-6.392837365
PI641242	NCRIPS	4.815007452	-3.319838365
PI641243	NCRIPS	3.987835452	2.704887635
PI641244	NCRIPS	4.794675452	7.214829635
PI641249	NCRIPS	-5.454308548	-4.574129365
PI641251	NCRIPS	10.77688345	22.19936164
PI641260	NCRIPS	32.24066745	-3.869561365
PI641263	NCRIPS	-6.489492548	10.44444064
PI641265	NCRIPS	24.69289545	22.82804164
PI641266	NCRIPS	-1.767132548	-4.300058365
PI644099	NCRIPS	-38.21228855	-23.85935336
PI644100	NCRIPS	-46.73369655	-38.27565536
PI644101	NCRIPS	-41.72015655	-25.54962836
PI644102	NCRIPS	-44.92258455	-31.69488236
PI648423	NCRIPS	-12.23397255	-9.802589365
PI648424	NCRIPS	-12.29579655	-0.670919365
PI648425	NCRIPS	-21.44988855	-8.749085365
PI648426	NCRIPS	-0.478488548	1.059066635
PI648427	NCRIPS	13.95916345	10.52525764
PI648428	NCRIPS	11.06723545	4.578093635
PI648429	NCRIPS	9.955231452	14.52221164
PI648430	NCRIPS	-0.906748548	-6.166568365
PI648431	NCRIPS	-0.863508548	0.500229635
PI648432	NCRIPS	1.360959452	5.394912635
PI648433	NCRIPS	4.637355452	3.559092635
Pa762	ASSO	-20.44782455	-17.76376136
Pa875	ASSO	-8.262424548	-4.952081365
Pa880	ASSO	10.41173545	-0.754061365
Pa91	ASSO	8.191775452	-3.733781365
R109B	ASSO	-5.558544548	-10.60834136
R168	ASSO	-4.187744548	-1.087931365
R177	ASSO	2.432575452	-23.54464136
R229	ASSO	8.305855452	1.188708635
R4	ASSO	5.793335452	-10.57114136
SA24	ASSO	-9.396784548	-3.2362313650000005
SC16	NCRIPS	25.69891545	8.552820635
SC212M	NCRIPS	23.16321145	5.042721635
SC213R	ASSO	12.41549545	-2.060711365
SC229	NCRIPS	-11.73956455	-0.126311365
SC276Q2	NCRIPS	9.952655452	12.15740764
SC277	NCRIPS	22.50173145	10.17483364
SC285	NCRIPS	-14.62864055	-1.929023365
SC301	NCRIPS	-4.293544548	-22.46612036
SC343	NCRIPS	5.301043452	3.706869635
SC344	NCRIPS	-0.771140548	-2.579000365
SC353	NCRIPS	18.03632745	-1.835000365
SC357	ASSO	-5.886984548	-11.21935136
SC359	NCRIPS	11.63045945	1.464546635
SC401	NCRIPS	24.22341945	4.602645635
SC54	NCRIPS	26.65635945	19.67292364
SC55	ASSO	16.43773545	21.20509864
SC76	NCRIPS	7.025215452	9.314490635
SD40	ASSO	14.33369545	4.263288635
SD44	ASSO	-17.90126455	-25.12843136
Sg1533	ASSO	-3.208864548	11.63167864
Sg18	ASSO	13.19933545	20.27788864
T173	NCRIPS	-15.49537255	-7.134884365
T232	ASSO	28.87613545	16.97080864
T234	ASSO	-8.749104548	-8.266601365
T8	ASSO	15.78085545	16.31515864
Tx114	NCRIPS	-14.13257655	-6.405578365
Tx204	NCRIPS	3.296455452	-2.461634365
Tx205	NCRIPS	-8.479820548	-18.40704236
Tx303	ASSO	32.70057545	29.12032864
Tx601	ASSO	34.27009545	32.58643864
Tx772	NCRIPS	-45.80219655	-38.34763736
Tzi10	ASSO	4.993855452	21.17440864
Tzi11	ASSO	24.94405545	19.98400864
Tzi16	ASSO	33.19185545	23.18134864
Tzi18	ASSO	10.71257545	17.16052864
